name,nationality,date,style,new_filename,title
Marc Chagall,"French,Jewish,Belarusian",1976,Naïve Art (Primitivism),63819.jpg,Dawn
Marc Chagall,"French,Jewish,Belarusian",1958,Surrealism,4085.jpg,Song of Songs IV
Marc Chagall,"French,Jewish,Belarusian",1956,Naïve Art (Primitivism),41957.jpg,"Samson kills a young lion (Judges, XIV, 5 6)"
Marc Chagall,"French,Jewish,Belarusian",1957,Surrealism,75701.jpg,Song of Songs II
Marc Chagall,"French,Jewish,Belarusian",1958,Surrealism,55360.jpg,Song of Songs IV
Marc Chagall,"French,Jewish,Belarusian",1957,Surrealism,15772.jpg,Song of Songs II
Marc Chagall,"French,Jewish,Belarusian",1914,Cubism,98583.jpg,David
Marc Chagall,"French,Jewish,Belarusian",1969,Naïve Art (Primitivism),74173.jpg,Circus in the Village
Marc Chagall,"French,Jewish,Belarusian",1955,Naïve Art (Primitivism),41426.jpg,For Vava
Marc Chagall,"French,Jewish,Belarusian",1963,Naïve Art (Primitivism),49932.jpg,Noah's Ark
Marc Chagall,"French,Jewish,Belarusian",1957,Expressionism,91067.jpg,The street performers in the night
Marc Chagall,"French,Jewish,Belarusian",1966,Naïve Art (Primitivism),14263.jpg,Moses calls the waters down upon the Egyptian army
Marc Chagall,"French,Jewish,Belarusian",1963,Surrealism,66216.jpg,Noah and the Rainbow
Marc Chagall,"French,Jewish,Belarusian",0,Naïve Art (Primitivism),75070.jpg,An artist
Marc Chagall,"French,Jewish,Belarusian",1923,Naïve Art (Primitivism),73259.jpg,Nozdriov 
Marc Chagall,"French,Jewish,Belarusian",1971,Naïve Art (Primitivism),57408.jpg,King David's Tower
Marc Chagall,"French,Jewish,Belarusian",1960,Naïve Art (Primitivism),19197.jpg,Self-Portrait
Marc Chagall,"French,Jewish,Belarusian",1968,Naïve Art (Primitivism),100167.jpg, Peasant with a violin
Marc Chagall,"French,Jewish,Belarusian",1964,Naïve Art (Primitivism),51527.jpg,The Lovers' Heaven
Marc Chagall,"French,Jewish,Belarusian",1977,Surrealism,92774.jpg,Child with a Dove
Marc Chagall,"French,Jewish,Belarusian",1967,Naïve Art (Primitivism),26503.jpg,The Circus with the Yellow Clown
Marc Chagall,"French,Jewish,Belarusian",1956,Naïve Art (Primitivism),29410.jpg,Newlyweds and Violinist
Marc Chagall,"French,Jewish,Belarusian",1965,Naïve Art (Primitivism),37431.jpg,The Starlit Circus
Marc Chagall,"French,Jewish,Belarusian",1963,Naïve Art (Primitivism),99056.jpg,Drawing by Marc Chagall for Vladimir Mayakovsky's 70th birthday
Marc Chagall,"French,Jewish,Belarusian",1955,Naïve Art (Primitivism),49941.jpg,Portrait of Vava
Marc Chagall,"French,Jewish,Belarusian",1960,Naïve Art (Primitivism),51089.jpg,The Circus
Marc Chagall,"French,Jewish,Belarusian",1967,Surrealism,35994.jpg,Couple of peasants
Marc Chagall,"French,Jewish,Belarusian",1968,Naïve Art (Primitivism),27359.jpg,Arlequins playing
Marc Chagall,"French,Jewish,Belarusian",1960,Surrealism,82111.jpg,Song of Songs I
Marc Chagall,"French,Jewish,Belarusian",1960,Surrealism,95821.jpg,Song of Songs I
Marc Chagall,"French,Jewish,Belarusian",1965,Naïve Art (Primitivism),64878.jpg,King Solomon with harp
Marc Chagall,"French,Jewish,Belarusian",1957,Surrealism,26144.jpg,The two profiles
Marc Chagall,"French,Jewish,Belarusian",1957,Naïve Art (Primitivism),77713.jpg,Bouquet with hand
Marc Chagall,"French,Jewish,Belarusian",1957,Naïve Art (Primitivism),51352.jpg,Branch and flute-player
Marc Chagall,"French,Jewish,Belarusian",1914,Expressionism,84450.jpg,Mother by the oven
Marc Chagall,"French,Jewish,Belarusian",1960,Surrealism,29979.jpg,Song of Songs I
Marc Chagall,"French,Jewish,Belarusian",1963,Surrealism,55282.jpg,Noah and the Rainbow
Marc Chagall,"French,Jewish,Belarusian",1923,Naïve Art (Primitivism),8616.jpg,Gathering of peasants
Marc Chagall,"French,Jewish,Belarusian",1963,Naïve Art (Primitivism),22482.jpg,Moses with the Burning Bush
Marc Chagall,"French,Jewish,Belarusian",1915,Naïve Art (Primitivism),6814.jpg,Window in the Country
Marc Chagall,"French,Jewish,Belarusian",1980,Naïve Art (Primitivism),90928.jpg,"Lid: ""Meeting of Isaac and Rebecca"""
Marc Chagall,"French,Jewish,Belarusian",0,Naïve Art (Primitivism),83633.jpg,The descent from cross
Marc Chagall,"French,Jewish,Belarusian",1930,Naïve Art (Primitivism),72009.jpg,A village in winter
Marc Chagall,"French,Jewish,Belarusian",1962,Naïve Art (Primitivism),36970.jpg,Still Life with Bouquet
Marc Chagall,"French,Jewish,Belarusian",0,Naïve Art (Primitivism),23881.jpg,Self portrait
Marc Chagall,"French,Jewish,Belarusian",1916,Naïve Art (Primitivism),46111.jpg,Bella and Ida by the Window
Marc Chagall,"French,Jewish,Belarusian",1959,Naïve Art (Primitivism),72272.jpg,Drawing in rose
Marc Chagall,"French,Jewish,Belarusian",1957,Naïve Art (Primitivism),58351.jpg,The accordionist
Marc Chagall,"French,Jewish,Belarusian",1960,Surrealism,79466.jpg,Song of Songs III
Marc Chagall,"French,Jewish,Belarusian",1968,Surrealism,56729.jpg,Prophet Jeremiah
Marc Chagall,"French,Jewish,Belarusian",1931,Naïve Art (Primitivism),17228.jpg,"The monument on the tomb of Rachel, on the path Ephra (Genesis XXXV, 19 20)"
Marc Chagall,"French,Jewish,Belarusian",1967,Naïve Art (Primitivism),86551.jpg,A blue cow
Marc Chagall,"French,Jewish,Belarusian",1957,Surrealism,86557.jpg,The birds
Marc Chagall,"French,Jewish,Belarusian",1973,Naïve Art (Primitivism),34926.jpg,Jacob's Ladder
Marc Chagall,"French,Jewish,Belarusian",1957,Surrealism,3341.jpg,Song of Songs II
Marc Chagall,"French,Jewish,Belarusian",1970,Naïve Art (Primitivism),71978.jpg,"The mosaic ""The prophet Elijah"" in the garden of Marc Chagall museum in Nice"
Marc Chagall,"French,Jewish,Belarusian",1918,Expressionism,77604.jpg,Two Heads 
Marc Chagall,"French,Jewish,Belarusian",1963,Surrealism,82079.jpg,The Jacob's Dream
Marc Chagall,"French,Jewish,Belarusian",1963,Surrealism,93298.jpg,Noah and the Rainbow
Marc Chagall,"French,Jewish,Belarusian",1960,Surrealism,32317.jpg,Song of Songs I
Marc Chagall,"French,Jewish,Belarusian",1916,Naïve Art (Primitivism),36050.jpg,Lilies of the Valley
Marc Chagall,"French,Jewish,Belarusian",1968,Surrealism,33175.jpg,Prophet Isaiah
Marc Chagall,"French,Jewish,Belarusian",1963,Naïve Art (Primitivism),5073.jpg,Acrobatics
Marc Chagall,"French,Jewish,Belarusian",1945,Surrealism,81427.jpg,The Wedding Candles 
Marc Chagall,"French,Jewish,Belarusian",1963,Surrealism,20469.jpg,Noah and the Rainbow
Marc Chagall,"French,Jewish,Belarusian",1956,Naïve Art (Primitivism),13920.jpg,"Being asleep in the desert where he had retired to wait for the death, Elijah has been  awakened and cheered by an angel (I Kings, XIX, 5-8)"
Marc Chagall,"French,Jewish,Belarusian",1913,Cubism,23762.jpg,Nude
Marc Chagall,"French,Jewish,Belarusian",1916,Cubism,9040.jpg,Lovers in pink
Marc Chagall,"French,Jewish,Belarusian",1963,Naïve Art (Primitivism),34951.jpg,"Study to ""Moses with the Burning Bush"""
Marc Chagall,"French,Jewish,Belarusian",1972,Naïve Art (Primitivism),41460.jpg,The Creation of World
Marc Chagall,"French,Jewish,Belarusian",1963,Naïve Art (Primitivism),66990.jpg,In Front of the Picture
Marc Chagall,"French,Jewish,Belarusian",1963,Naïve Art (Primitivism),11072.jpg,Inspiration
Marc Chagall,"French,Jewish,Belarusian",1957,Surrealism,85676.jpg,Song of Songs II
Marc Chagall,"French,Jewish,Belarusian",1963,Surrealism,40925.jpg,Noah and the Rainbow
Marc Chagall,"French,Jewish,Belarusian",1911,Expressionism,42314.jpg,Man at table
Marc Chagall,"French,Jewish,Belarusian",1963,Naïve Art (Primitivism),35682.jpg,Apparition at the Circus
Marc Chagall,"French,Jewish,Belarusian",1957,Surrealism,39030.jpg,"Study to ""Song of Songs II"""
Marc Chagall,"French,Jewish,Belarusian",1963,Naïve Art (Primitivism),8284.jpg,Clown with flowers 
Marc Chagall,"French,Jewish,Belarusian",1976,Naïve Art (Primitivism),26071.jpg,Window in Artist's Studio
Marc Chagall,"French,Jewish,Belarusian",1914,Cubism,14040.jpg,Portrait of Brother David with Mandolin
Marc Chagall,"French,Jewish,Belarusian",1947,Surrealism,49650.jpg,Madonna with the Sleigh
Marc Chagall,"French,Jewish,Belarusian",1960,Surrealism,5015.jpg,Song of Songs III
Marc Chagall,"French,Jewish,Belarusian",1960,Surrealism,91022.jpg,Song of Songs I
Marc Chagall,"French,Jewish,Belarusian",1982,Surrealism,14432.jpg,Artist at a Festival
Marc Chagall,"French,Jewish,Belarusian",1960,Surrealism,73992.jpg,Song of Songs III
Marc Chagall,"French,Jewish,Belarusian",1960,Surrealism,58682.jpg,Song of Songs III
Marc Chagall,"French,Jewish,Belarusian",1968,Naïve Art (Primitivism),46167.jpg,The blue bird
Marc Chagall,"French,Jewish,Belarusian",1923,Naïve Art (Primitivism),19315.jpg,A man without passport with policeman
Marc Chagall,"French,Jewish,Belarusian",1963,Naïve Art (Primitivism),24642.jpg,"Study to ""The Jacob's Dream"""
Marc Chagall,"French,Jewish,Belarusian",1911,Naïve Art (Primitivism),57476.jpg,Cain and Abel
Marc Chagall,"French,Jewish,Belarusian",1967,Naïve Art (Primitivism),85257.jpg,The Gladiolas
Marc Chagall,"French,Jewish,Belarusian",1968,Naïve Art (Primitivism),63472.jpg,A Big Peasant
Marc Chagall,"French,Jewish,Belarusian",1960,Naïve Art (Primitivism),82569.jpg,Profile and Red Child
Marc Chagall,"French,Jewish,Belarusian",1968,Naïve Art (Primitivism),38150.jpg,Laid Table with View of Saint-Paul de Vance
Marc Chagall,"French,Jewish,Belarusian",1923,Naïve Art (Primitivism),43687.jpg,Asking the Way
Marc Chagall,"French,Jewish,Belarusian",1967,Naïve Art (Primitivism),55709.jpg,The Blue Face 
Marc Chagall,"French,Jewish,Belarusian",1963,Surrealism,82955.jpg,Nocturne at Vence
Marc Chagall,"French,Jewish,Belarusian",1965,Naïve Art (Primitivism),56741.jpg,Lovers for Berggruen (The offering) 
Marc Chagall,"French,Jewish,Belarusian",1964,Naïve Art (Primitivism),71872.jpg,Lovers in the sky of Nice
Marc Chagall,"French,Jewish,Belarusian",1964,Naïve Art (Primitivism),90708.jpg,Couple and Fish
Marc Chagall,"French,Jewish,Belarusian",1968,Naïve Art (Primitivism),22667.jpg,Peasant with a Clock 
Marc Chagall,"French,Jewish,Belarusian",1969,Surrealism,59240.jpg,Artist and His Wife
Marc Chagall,"French,Jewish,Belarusian",1923,Naïve Art (Primitivism),46175.jpg,Tchitchikov's dreams
Marc Chagall,"French,Jewish,Belarusian",1923,Naïve Art (Primitivism),78583.jpg,Sobakevich near armchair
Marc Chagall,"French,Jewish,Belarusian",1918,Naïve Art (Primitivism),53287.jpg,Summer House Backyard
Marc Chagall,"French,Jewish,Belarusian",1923,Naïve Art (Primitivism),15927.jpg,Sobakevitch 
Marc Chagall,"French,Jewish,Belarusian",1963,Naïve Art (Primitivism),64249.jpg,Itinerant players
Marc Chagall,"French,Jewish,Belarusian",1943,Surrealism,95085.jpg,Hour between Wolf and Dog (Betwenn Darkness and Light)
Marc Chagall,"French,Jewish,Belarusian",1984,Surrealism,93108.jpg,Great Circus
Marc Chagall,"French,Jewish,Belarusian",1923,Naïve Art (Primitivism),73795.jpg,Manilov and Chichikov on the threshold
Marc Chagall,"French,Jewish,Belarusian",1962,Naïve Art (Primitivism),24328.jpg,On the tramp
Marc Chagall,"French,Jewish,Belarusian",1923,Naïve Art (Primitivism),68139.jpg,Uncle Mitiai & Uncle Miniai 
Marc Chagall,"French,Jewish,Belarusian",1923,Naïve Art (Primitivism),1597.jpg,Madame Korobotchka
Marc Chagall,"French,Jewish,Belarusian",1976,Surrealism,27933.jpg,Holy Family
Marc Chagall,"French,Jewish,Belarusian",1962,Naïve Art (Primitivism),84435.jpg,The Blue Nymph
Marc Chagall,"French,Jewish,Belarusian",1973,Surrealism,68351.jpg,Artist and His Model
Marc Chagall,"French,Jewish,Belarusian",1969,Naïve Art (Primitivism),78113.jpg,The 'Antilopa' Passengers
Marc Chagall,"French,Jewish,Belarusian",1923,Naïve Art (Primitivism),25582.jpg,The house painters 
Marc Chagall,"French,Jewish,Belarusian",1962,Naïve Art (Primitivism),75625.jpg,The trap 
Marc Chagall,"French,Jewish,Belarusian",1961,Surrealism,78731.jpg,Paradise
Marc Chagall,"French,Jewish,Belarusian",1960,Surrealism,28238.jpg,Song of Songs III
Marc Chagall,"French,Jewish,Belarusian",1951,Surrealism,16556.jpg,Paradise
Marc Chagall,"French,Jewish,Belarusian",1957,Surrealism,54735.jpg,Song of Songs II
Marc Chagall,"French,Jewish,Belarusian",1929,Surrealism,43183.jpg,The Woman and the Roses
Marc Chagall,"French,Jewish,Belarusian",1958,Surrealism,12302.jpg,"Study to ""Song of Songs IV"""
Marc Chagall,"French,Jewish,Belarusian",1956,Naïve Art (Primitivism),74350.jpg,Biblical subject
Marc Chagall,"French,Jewish,Belarusian",1963,Surrealism,13233.jpg,The Jacob's Dream
Marc Chagall,"French,Jewish,Belarusian",1963,Surrealism,20795.jpg,Noah and the Rainbow
Marc Chagall,"French,Jewish,Belarusian",1923,Naïve Art (Primitivism),89599.jpg,The over-flowing table 
Marc Chagall,"French,Jewish,Belarusian",1959,Naïve Art (Primitivism),7322.jpg,Untitled
Marc Chagall,"French,Jewish,Belarusian",1963,Naïve Art (Primitivism),38481.jpg,Self-portrait
Marc Chagall,"French,Jewish,Belarusian",1914,Naïve Art (Primitivism),65090.jpg,A jew
Marc Chagall,"French,Jewish,Belarusian",1954,Surrealism,73337.jpg,Red Roofs 
Marc Chagall,"French,Jewish,Belarusian",1958,Surrealism,97208.jpg,Song of Songs IV
Marc Chagall,"French,Jewish,Belarusian",1914,Naïve Art (Primitivism),48149.jpg,Barber's Shop (Uncle Zusman)
Marc Chagall,"French,Jewish,Belarusian",1964,Naïve Art (Primitivism),7318.jpg,Abraham and three Angels
Marc Chagall,"French,Jewish,Belarusian",1956,Naïve Art (Primitivism),77711.jpg,"The people of Israel leaving Egypt (Exiode, XIII, 18 22)"
Marc Chagall,"French,Jewish,Belarusian",1912,Cubism,67928.jpg,The Holy Coachman
Marc Chagall,"French,Jewish,Belarusian",1923,Naïve Art (Primitivism),87800.jpg,Kopeikin and Napoléon
Marc Chagall,"French,Jewish,Belarusian",1917,Cubism,4104.jpg,Grey Lovers
Marc Chagall,"French,Jewish,Belarusian",1923,Naïve Art (Primitivism),35934.jpg,Chichikov shaves
Marc Chagall,"French,Jewish,Belarusian",1923,Naïve Art (Primitivism),75251.jpg,Banquet at the Police Chief's House 
Marc Chagall,"French,Jewish,Belarusian",1963,Naïve Art (Primitivism),78394.jpg,Wandering Musicians 
Marc Chagall,"French,Jewish,Belarusian",1914,Cubism,72225.jpg,Jew in Green
Marc Chagall,"French,Jewish,Belarusian",1966,Naïve Art (Primitivism),34244.jpg,The sacrifice of Isaac
Marc Chagall,"French,Jewish,Belarusian",1943,Surrealism,65337.jpg,The Juggler
Marc Chagall,"French,Jewish,Belarusian",1929,Surrealism,14371.jpg,Fruits and Flowers 
Marc Chagall,"French,Jewish,Belarusian",1923,Naïve Art (Primitivism),63491.jpg,Tchitchikov's father educates him
Marc Chagall,"French,Jewish,Belarusian",1923,Naïve Art (Primitivism),33942.jpg,Proshka
Marc Chagall,"French,Jewish,Belarusian",1960,Surrealism,28472.jpg,Song of Songs III
Marc Chagall,"French,Jewish,Belarusian",1963,Surrealism,57662.jpg,Noah and the Rainbow
Marc Chagall,"French,Jewish,Belarusian",1964,Naïve Art (Primitivism),39051.jpg,Crucifixion
Marc Chagall,"French,Jewish,Belarusian",1963,Naïve Art (Primitivism),71803.jpg,Acrobat with bouquet
Marc Chagall,"French,Jewish,Belarusian",1923,Naïve Art (Primitivism),26115.jpg,Selifan interrupts Petrouchka cleaning 
Marc Chagall,"French,Jewish,Belarusian",1923,Naïve Art (Primitivism),73519.jpg,Revelations of Nozdryov
Marc Chagall,"French,Jewish,Belarusian",1923,Naïve Art (Primitivism),86473.jpg,Pliushkin's room
Marc Chagall,"French,Jewish,Belarusian",1963,Surrealism,23600.jpg,Noah and the Rainbow
Marc Chagall,"French,Jewish,Belarusian",1923,Naïve Art (Primitivism),100003.jpg,Gogol and Chagall
Marc Chagall,"French,Jewish,Belarusian",1914,Naïve Art (Primitivism),18268.jpg,Clock
Marc Chagall,"French,Jewish,Belarusian",1914,Expressionism,84535.jpg,Wandering Jew
Marc Chagall,"French,Jewish,Belarusian",1965,Surrealism,50286.jpg,"Study to ""Song of Songs V"""
Marc Chagall,"French,Jewish,Belarusian",1963,Surrealism,81629.jpg,Noah and the Rainbow
Marc Chagall,"French,Jewish,Belarusian",1961,Surrealism,33410.jpg,Adam and Eve expelled from Paradise
Marc Chagall,"French,Jewish,Belarusian",1981,Surrealism,26837.jpg,Artist's Reminiscence
Marc Chagall,"French,Jewish,Belarusian",1954,Surrealism,78478.jpg,The Sky inflames
Marc Chagall,"French,Jewish,Belarusian",1961,Surrealism,71574.jpg,Paradise
Marc Chagall,"French,Jewish,Belarusian",1931,Naïve Art (Primitivism),46038.jpg,Equestrienne
Marc Chagall,"French,Jewish,Belarusian",1958,Surrealism,10559.jpg,Song of Songs IV
Marc Chagall,"French,Jewish,Belarusian",1968,Naïve Art (Primitivism),72812.jpg,Untitled
Marc Chagall,"French,Jewish,Belarusian",1965,Surrealism,68126.jpg,Song of Songs V
Marc Chagall,"French,Jewish,Belarusian",1914,Expressionism,78328.jpg,Newspaper Seller
Marc Chagall,"French,Jewish,Belarusian",1976,Naïve Art (Primitivism),48881.jpg,Bushes and angel (sketch to vitrage in Chapelle des Cordeliers in Sarrebourg)
Marc Chagall,"French,Jewish,Belarusian",1959,Surrealism,87485.jpg,A jew with Torah
Marc Chagall,"French,Jewish,Belarusian",1980,Surrealism,4941.jpg,Artist and His Bride
Marc Chagall,"French,Jewish,Belarusian",1973,Naïve Art (Primitivism),64741.jpg,Untitled
Marc Chagall,"French,Jewish,Belarusian",1972,Naïve Art (Primitivism),79748.jpg,Homage to Mozart
Marc Chagall,"French,Jewish,Belarusian",1968,Surrealism,84336.jpg,Fisherman's Family
Marc Chagall,"French,Jewish,Belarusian",1963,Naïve Art (Primitivism),98188.jpg,Moses receiving the Tablets of Law
Marc Chagall,"French,Jewish,Belarusian",1963,Naïve Art (Primitivism),22270.jpg,Moses receiving the Tablets of Law
Marc Chagall,"French,Jewish,Belarusian",1966,Naïve Art (Primitivism),44489.jpg,Noah's Ark
Marc Chagall,"French,Jewish,Belarusian",1914,Expressionism,9375.jpg,Wounded Soldier
Marc Chagall,"French,Jewish,Belarusian",1956,Naïve Art (Primitivism),50006.jpg,David
Marc Chagall,"French,Jewish,Belarusian",1963,Naïve Art (Primitivism),35773.jpg,Noah's Ark
Marc Chagall,"French,Jewish,Belarusian",1981,Surrealism,79916.jpg,Self Portrait with Bouquet
Marc Chagall,"French,Jewish,Belarusian",1965,Surrealism,6012.jpg,Song of Songs V
Marc Chagall,"French,Jewish,Belarusian",0,Naïve Art (Primitivism),22340.jpg,The Story of the Rooster. The little goat
Marc Chagall,"French,Jewish,Belarusian",1965,Surrealism,96110.jpg,Song of Songs V
Marc Chagall,"French,Jewish,Belarusian",0,Naïve Art (Primitivism),35190.jpg,The Story of the Rooster. The little goat
Marc Chagall,"French,Jewish,Belarusian",0,Naïve Art (Primitivism),79362.jpg,The Story of the Rooster. The little goat
Marc Chagall,"French,Jewish,Belarusian",1980,Surrealism,19959.jpg,Newlyweds with Paris in the Background
Marc Chagall,"French,Jewish,Belarusian",1920,Surrealism,57978.jpg,Composition with Circles and Goat
Marc Chagall,"French,Jewish,Belarusian",1963,Surrealism,79228.jpg,Noah and the Rainbow
Marc Chagall,"French,Jewish,Belarusian",1966,Cubism,20830.jpg,Cows over Vitebsk
Marc Chagall,"French,Jewish,Belarusian",1961,Naïve Art (Primitivism),70583.jpg,Acrobates
Marc Chagall,"French,Jewish,Belarusian",1956,Naïve Art (Primitivism),86188.jpg,On Two Banks
Marc Chagall,"French,Jewish,Belarusian",1915,Expressionism,49540.jpg,Soldiers with Bread
Marc Chagall,"French,Jewish,Belarusian",1968,Naïve Art (Primitivism),45021.jpg,Peasant with bouquet
Marc Chagall,"French,Jewish,Belarusian",0,Naïve Art (Primitivism),72682.jpg,Still Life with Vase of Flowers
Marc Chagall,"French,Jewish,Belarusian",1974,Naïve Art (Primitivism),73917.jpg,Multicolor Clown
Marc Chagall,"French,Jewish,Belarusian",1963,Naïve Art (Primitivism),52085.jpg,Clown in Love
Marc Chagall,"French,Jewish,Belarusian",0,Naïve Art (Primitivism),80745.jpg,The Story of the Rooster. The little goat
Marc Chagall,"French,Jewish,Belarusian",1969,Naïve Art (Primitivism),54486.jpg,Near Saint Jeannet
Marc Chagall,"French,Jewish,Belarusian",1911,Expressionism,68618.jpg,Nude with flowers
Marc Chagall,"French,Jewish,Belarusian",1966,Naïve Art (Primitivism),35265.jpg,Moses receiving the Tablets of Law
Marc Chagall,"French,Jewish,Belarusian",1963,Naïve Art (Primitivism),66013.jpg,Striking the Rock
Marc Chagall,"French,Jewish,Belarusian",1962,Naïve Art (Primitivism),23763.jpg,The Tribe of Benjamin. Stained glass window for the synagogue of the Hadassh Hebrew University Medical Center in Jerusalem.
Marc Chagall,"French,Jewish,Belarusian",1923,Naïve Art (Primitivism),64036.jpg,Tchitchikov triumphant
Marc Chagall,"French,Jewish,Belarusian",1963,Naïve Art (Primitivism),19135.jpg,Striking the Rock
Marc Chagall,"French,Jewish,Belarusian",1917,Cubism,71271.jpg,Self portrait with palette
Marc Chagall,"French,Jewish,Belarusian",1964,Naïve Art (Primitivism),29650.jpg,The sacrifice of Isaac
Marc Chagall,"French,Jewish,Belarusian",1957,Naïve Art (Primitivism),83494.jpg,The clown musician
Marc Chagall,"French,Jewish,Belarusian",1963,Naïve Art (Primitivism),92463.jpg,Offering
Marc Chagall,"French,Jewish,Belarusian",0,Naïve Art (Primitivism),1378.jpg,View from a Window (Vitebsk)
Marc Chagall,"French,Jewish,Belarusian",0,Naïve Art (Primitivism),47389.jpg,The Story of the Rooster. The little goat
Marc Chagall,"French,Jewish,Belarusian",0,Cubism,24393.jpg,A poet
Marc Chagall,"French,Jewish,Belarusian",1963,Naïve Art (Primitivism),71308.jpg,Moses with the Burning Bush
Marc Chagall,"French,Jewish,Belarusian",1964,Naïve Art (Primitivism),91595.jpg,Christ (study to vitrage in Metz Cathedral)
Marc Chagall,"French,Jewish,Belarusian",1955,Naïve Art (Primitivism),74975.jpg,Self Portrait with a Palette
Marc Chagall,"French,Jewish,Belarusian",0,Naïve Art (Primitivism),13530.jpg,Untitled
Marc Chagall,"French,Jewish,Belarusian",1916,Naïve Art (Primitivism),2182.jpg,Bathing of a Baby
Marc Chagall,"French,Jewish,Belarusian",1961,Surrealism,1981.jpg,Adam and Eve expelled from Paradise
Marc Chagall,"French,Jewish,Belarusian",1963,Surrealism,88188.jpg,The Jacob's Dream
Marc Chagall,"French,Jewish,Belarusian",1968,Naïve Art (Primitivism),59742.jpg,The Summer Evening
Marc Chagall,"French,Jewish,Belarusian",1906,Expressionism,21648.jpg,Old Woman with a Ball of Yarn
Marc Chagall,"French,Jewish,Belarusian",1962,Naïve Art (Primitivism),64212.jpg,The Farmyard 
Marc Chagall,"French,Jewish,Belarusian",1971,Naïve Art (Primitivism),24233.jpg,"Gobelin above the entrance of the Museum ""Message Biblique Marc Chagall"""
Marc Chagall,"French,Jewish,Belarusian",1981,Naïve Art (Primitivism),47691.jpg,Chapel du Saillant
Marc Chagall,"French,Jewish,Belarusian",1910,Expressionism,64807.jpg,Butcher
Marc Chagall,"French,Jewish,Belarusian",1966,Surrealism,60236.jpg,The Jacob's Dream
Marc Chagall,"French,Jewish,Belarusian",1924,Naïve Art (Primitivism),27719.jpg,The Window
Marc Chagall,"French,Jewish,Belarusian",1960,Surrealism,64289.jpg,Song of Songs III
Marc Chagall,"French,Jewish,Belarusian",1981,Surrealism,44206.jpg,The painter and his double
Marc Chagall,"French,Jewish,Belarusian",1963,Surrealism,79166.jpg,The Jacob's Dream
Marc Chagall,"French,Jewish,Belarusian",1958,Surrealism,54758.jpg,Song of Songs IV
Marc Chagall,"French,Jewish,Belarusian",1966,Surrealism,14324.jpg,Noah and the Rainbow
Marc Chagall,"French,Jewish,Belarusian",1960,Surrealism,88557.jpg,Song of Songs III
Marc Chagall,"French,Jewish,Belarusian",1960,Naïve Art (Primitivism),46388.jpg,Untitled (The cover of Bible)
Marc Chagall,"French,Jewish,Belarusian",1912,Cubism,19740.jpg,The Drunkard 
Marc Chagall,"French,Jewish,Belarusian",1960,Surrealism,48203.jpg,"Study to ""Song of Songs III"""
Marc Chagall,"French,Jewish,Belarusian",1930,Surrealism,88506.jpg,The Acrobat
Marc Chagall,"French,Jewish,Belarusian",1942,Surrealism,28625.jpg,Madonna of village
Marc Chagall,"French,Jewish,Belarusian",1961,Surrealism,76353.jpg,Paradise
Marc Chagall,"French,Jewish,Belarusian",1961,Surrealism,25089.jpg,Adam and Eve expelled from Paradise
Marc Chagall,"French,Jewish,Belarusian",1961,Surrealism,83879.jpg,Paradise
Marc Chagall,"French,Jewish,Belarusian",1979,Naïve Art (Primitivism),79468.jpg,Chapel du Saillant
Marc Chagall,"French,Jewish,Belarusian",1958,Surrealism,1418.jpg,"Study to ""Song of Songs IV"""
Marc Chagall,"French,Jewish,Belarusian",1963,Surrealism,93888.jpg,The Jacob's Dream
Marc Chagall,"French,Jewish,Belarusian",1975,Naïve Art (Primitivism),97387.jpg,Tree of Jesse
Marc Chagall,"French,Jewish,Belarusian",1963,Surrealism,62567.jpg,Noah and the Rainbow
Marc Chagall,"French,Jewish,Belarusian",1961,Surrealism,80460.jpg,Paradise
Marc Chagall,"French,Jewish,Belarusian",1965,Surrealism,70634.jpg,"Study to ""Song of Songs V"""
Marc Chagall,"French,Jewish,Belarusian",1963,Naïve Art (Primitivism),32741.jpg,"Study to ""The Jacob's Dream"""
Marc Chagall,"French,Jewish,Belarusian",1914,Cubism,39894.jpg,Portrait of Sister Maryasinka
Marc Chagall,"French,Jewish,Belarusian",1923,Naïve Art (Primitivism),18972.jpg,Madame Moineau (The Sparrow Woman)
Marc Chagall,"French,Jewish,Belarusian",1959,Naïve Art (Primitivism),32918.jpg,Couple with a bird
Marc Chagall,"French,Jewish,Belarusian",1967,Naïve Art (Primitivism),14483.jpg,The Magic Flute
Leonardo da Vinci,Italian,1499,High Renaissance,83076.jpg,The Virgin and Child with Saint Anne and Saint John the Baptist
Leonardo da Vinci,Italian,1504,High Renaissance,54563.jpg,Mona Lisa
Leonardo da Vinci,Italian,1505,High Renaissance,32071.jpg,The Virgin of the Rocks
Leonardo da Vinci,Italian,1495,High Renaissance,38452.jpg,The Last Supper
Leonardo da Vinci,Italian,1495,High Renaissance,95925.jpg,Head of Christ
Leonardo da Vinci,Italian,1515,High Renaissance,91340.jpg,St. John the Baptist
Leonardo da Vinci,Italian,1480,Early Renaissance,39037.jpg,St. Jerome
Leonardo da Vinci,Italian,1510,High Renaissance,23109.jpg,The Virgin and Child with St. Anne
Leonardo da Vinci,Italian,1492,High Renaissance,78564.jpg,Coition of a Hemisected Man and Woman
Leonardo da Vinci,Italian,1490,High Renaissance,44722.jpg,Madonna Litta (Madonna and the Child)
Leonardo da Vinci,Italian,1496,High Renaissance,55786.jpg,The Lady with an Ermine (Cecilia Gallerani)
